Mongola_Hulun_Buir,0.263428571,2.163,1.272714286,0.727571429,1.007571429,14.45914286,34.83871429,6.070142857,33.86957143,4.267428571,1.061
Mongola_Naiman,0.962,3.428,2.0915,0.001,2.66,14.955,30.384,10.2165,23.5275,10.2275,1.547
Mongola_Oirat,0.39575,11.26325,8.4985,0.3485,0.08225,10.09916667,11.59683333,9.196166667,25.42675,19.783,3.309833333
Mongola_Tumen,0.168,2.459,4.152,0.001,1.893,18.256,32.754,10.517,16.904,9.55,3.347
Mordva,0.2374,68.559,14.9322,0.1744,0.6036,0.0566,0.001,0.076,3.2852,5.1316,6.9426
Mozabite,25.34625,60.99808333,9.003125,0.443041667,0.276458333,0.155375,0.439416667,0.378291667,0.201375,0.170375,2.588166667
Mulam,0.131176471,0.062294118,0.026588235,7.957176471,56.30929412,3.426529412,29.44370588,1.325882353,0.640529412,0.643647059,0.033294118
Murut,0.0626,0.0046,0.0397,37.4496,40.4068,0.0187,19.2529,2.4803,0.0079,0.093,0.1843
Nahua,0.001,0.001,0.001,0.001,0.001,2,2.949,3.279,6.778,4.005,80.982
Nanai,0.001,0.001,0.001,0.001,0.001,9.299111111,7.345777778,18.79022222,40.43066667,22.86555556,1.263444444
Naxi,0.001,0.001,0.001,0.001,0.001,99.99,0.001,0.001,0.001,0.001,0.001
Naxi,0.230333333,0.1055,0.4225,1.845,6.988333333,63.53433333,15.3025,2.318833333,7.4375,1.449833333,0.3655
Negidal,0.059333333,0.001,0.001,0.001,0.001,6.225333333,4.789,22.16433333,41.64433333,23.32866667,1.784666667
Newar,1.567714286,5.519142857,33.43542857,8.781142857,0.021857143,19.59557143,14.47171429,3.077571429,9.179714286,2.491142857,1.858857143
Nganasan,0.243529412,0.902823529,1.258901961,0.054352941,0.001,0.961215686,0.009470588,2.800529412,39.09911765,48.21998039,6.449039216
Nivh,0.0743,0.0035,0.001,0.3052,0.001,5.4141,1.3196,35.9042,35.8594,17.4857,3.6318
North_Ossetian,1.7555,56.9455,31.1665,0.001,0.001,0.001,0.1975,0.364,5.0245,1.6375,2.906
Norwegian,0.454,79.216,11.104,0.076,0.001,0.001,0.001,0.001,1.097,2.626,5.423
Nyah_Kur,1.443888889,1.329333333,5.150333333,38.96533333,42.25588889,7.215666667,0.181666667,0.313888889,0.711666667,1.871888889,0.560555556
Onge,7.616375,0.124625,30.40625,38.33725,0.01775,9.020375,0.001,8.940375,0.9935,2.931375,1.61125
Orcadian,0.6112,78.99653333,12.7826,0.096133333,0.031466667,0.001,0.001,0.001,0.348866667,1.196866667,5.933533333
Oroqen,0.001,0.001,0.001,0.001,0.0432,0.001,0.001,0.001,91.0618,8.887,0.001
Oroqen,0.0115,0.03325,0.04375,0.68175,0.06625,8.0865,12.0525,5.33775,59.99275,12.69225,1.0015
Palestinian,10.5947907,62.63906977,24.25506977,0.371790698,0.188627907,0.116813953,0.153395349,0.046534884,0.316465116,0.034465116,1.282953488
Papuan,10.27625,1.339964286,27.10010714,45.58557143,0.001,5.087928571,0.018928571,5.448892857,0.696857143,3.119178571,1.325107143
Pathan,0.818666667,24.18825,55.62816667,4.083833333,0.251916667,0.44275,0.001,0.030666667,1.990333333,1.256666667,2.135083333
Pathan,0.905666667,22.81866667,73.52766667,4.884166667,0.265583333,0.72825,0.050416667,0.032166667,2.37225,1.682916667,1.9045
Piapoco,0.001,0.001,0.0025,0.001,0.001,0.627666667,1.195166667,4.051,5.302666667,2.398666667,86.41883333
